imu,t_start,t_end,acc_rms,acc_var,gyro_rms,gyro_var,gyro_peak
imu1,152009,152099,9.807458181731045,5.107281176916136e-06,0.04243895860480848,1.775246212627555e-06,0.04475595804696325
imu1,152109,152199,9.811254691489928,2.61316511898352e-06,0.05037457386624458,4.673234955679792e-06,0.05267990377689916
imu1,152209,152299,9.814860607029487,1.757470790244393e-05,0.04353719981413681,4.615738079919024e-06,0.04740282868731998
imu1,152309,152399,9.817954845406136,3.240938462945208e-06,0.053479445022619095,7.918795457178352e-06,0.056768967719877515
imu1,152409,152499,9.814702999246625,4.9452114708745165e-08,0.049145530698858395,2.3420618225921522e-05,0.058016851004751624
imu1,152509,152599,9.815326652228082,1.794430798102294e-07,0.054842255461369206,1.1360038809779275e-05,0.05939422184917537
imu1,152609,152699,9.811547266409235,1.1470628705720727e-06,0.05408684198238726,3.636335230818707e-06,0.05629921622564611
imu1,152709,152799,9.814931068776959,9.241900941792045e-07,0.051137282022414125,1.3338829717332758e-05,0.05776048176785987
imu1,152809,152899,9.813260019981266,1.7027312024280426e-07,0.05584594230958594,7.032104073849786e-06,0.059035151038468944
imu1,152909,152999,9.812777376532893,2.4026604978535268e-06,0.05012667997332937,8.074719324977095e-07,0.051385874338502426
imu1,153009,153099,9.807068380872797,6.669422021231042e-07,0.045564833049822964,1.301016617749508e-06,0.0478578581190447
imu1,153109,153199,9.814421611933327,1.0690456149091597e-05,0.0458648520846662,1.5606924403226156e-07,0.04671211497413647
imu1,153209,153299,9.817740358165763,7.702544865783285e-06,0.05301900958760531,5.801823357209863e-06,0.055133088414195265
imu1,153309,153399,9.811709464146224,4.047142060542243e-06,0.05174184762205607,1.8059735497590286e-06,0.053821819018151695
imu1,153409,153499,9.812615309291413,5.090802929745765e-06,0.05174350444103833,2.158008263319958e-06,0.05346976992881903
imu1,153509,153599,9.811518846648202,9.361776677519191e-07,0.05177728570325991,2.514882109865685e-06,0.05517896819032971
imu1,153609,153699,9.792229872861814,0.00022858007925011196,0.05016533792855033,7.432290408677755e-05,0.05747423816950322
imu1,153709,153799,9.78564564052973,0.0010901714489315723,0.11266155994651283,0.0044740651708447795,0.22247130347789212
imu1,153809,153899,9.887133289541271,0.0008961206967718144,0.3469981885680566,0.0013331783118943903,0.3754568964328946
imu1,153909,153999,9.722070012399081,0.001138683230951821,0.2993689630272021,0.0017604577920356233,0.35338933383262533
imu1,154009,154099,9.720845715828137,0.00021772923374535242,0.2105623541115591,0.00011450366023454633,0.23723813954208578
imu1,154109,154199,9.783642761498461,0.0001300108357543617,0.3749846032968302,0.0034388018610929756,0.4291423978190519
imu1,154209,154299,9.714655934374132,0.0007679106775719684,0.40950330829703874,0.00038309121137003433,0.44987460751250297
imu1,154309,154399,9.761643940558287,0.0004827843079995664,0.6742845928472347,0.018380769050882154,0.8632224946555478
imu1,154409,154499,9.80778958855741,0.0037921111059957906,0.7566610929873515,0.01423502609689634,0.878538095893819
