session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts
20260212_183758,777,0.01,-2.39,8.822,-1.082,-0.226,-0.093,-0.881,0.804,-9.602,0.276,0.133,-0.047,0.065,388187
20260212_183758,778,0.01,-2.289,9.318,-0.986,-0.196,-0.352,-0.914,0.944,-9.797,0.16,0.179,-0.02,0.088,388197
20260212_183758,779,0.01,-2.605,9.287,-0.613,-0.185,-0.414,-0.913,1.446,-9.996,0.051,0.202,-0.016,0.115,388207
20260212_183758,780,0.01,-3.119,9.119,-0.413,-0.261,-0.228,-0.9,1.892,-10.219,0.453,0.203,0.006,0.142,388217
20260212_183758,781,0.01,-3.522,8.873,-0.86,-0.257,0.082,-0.903,1.941,-10.353,0.743,0.203,0.01,0.135,388227
20260212_183758,782,0.01,-3.77,8.837,-1.11,-0.231,0.17,-0.923,1.746,-10.481,0.781,0.199,-0.046,0.098,388237
20260212_183758,783,0.01,-3.942,8.621,-1.192,-0.284,0.032,-0.954,1.131,-10.396,0.558,0.184,-0.206,0.062,388247
20260212_183758,784,0.01,-4.135,8.437,-0.724,-0.3,-0.164,-0.985,0.43,-9.811,0.421,0.123,-0.286,0.032,388257
20260212_183758,785,0.01,-4.242,8.343,-0.866,-0.26,-0.345,-1.004,0.207,-9.583,0.273,0.114,-0.251,0.051,388267
20260212_183758,786,0.01,-4.183,8.29,-1.229,-0.254,-0.442,-1.044,0.059,-9.592,0.336,0.122,-0.225,0.067,388277
20260212_183758,787,0.01,-3.723,8.432,-1.159,-0.179,-0.469,-1.086,-0.108,-9.692,0.266,0.144,-0.238,0.068,388287
20260212_183758,788,0.01,-3.679,8.859,-1.432,-0.097,-0.483,-1.103,-0.117,-9.937,-0.103,0.17,-0.26,0.082,388297
20260212_183758,789,0.01,-4.022,8.778,-1.04,-0.051,-0.338,-1.089,0.276,-9.968,0.463,0.194,-0.127,0.151,388307
20260212_183758,790,0.01,-4.424,8.618,-0.851,-0.011,-0.078,-1.064,1.131,-9.778,1.674,0.187,0.213,0.219,388317
20260212_183758,791,0.01,-5.134,8.199,-0.951,-0.002,0.061,-1.055,1.76,-10.411,2.14,0.264,0.486,0.241,388327
20260212_183758,792,0.01,-5.475,7.708,-1.169,0.005,-0.06,-1.063,1.414,-10.959,1.759,0.277,0.451,0.172,388337
20260212_183758,793,0.01,-5.451,7.169,-0.816,0.015,-0.16,-1.089,0.553,-10.563,1.266,0.17,0.225,0.069,388347
20260212_183758,794,0.01,-5.323,6.861,-0.895,0.075,-0.126,-1.126,-0.167,-10.055,0.589,0.102,0.046,0.017,388357
20260212_183758,795,0.01,-5.354,6.847,-2.02,0.055,-0.229,-1.203,-0.909,-9.869,0.409,0.069,-0.121,-0.027,388367
20260212_183758,796,0.01,-5.257,6.749,-1.265,-0.021,-0.529,-1.277,-1.707,-9.69,0.215,0.032,-0.272,-0.086,388377
20260212_183758,797,0.01,-5.255,6.841,-0.745,0.004,-0.689,-1.359,-2.045,-9.565,0.12,0.044,-0.384,-0.103,388387
20260212_183758,798,0.01,-5.466,6.92,-2.139,-0.011,-0.693,-1.464,-1.779,-9.456,0.881,0.031,-0.264,-0.074,388397
20260212_183758,799,0.01,-5.754,7.164,-1.712,0.012,-0.646,-1.503,-0.793,-9.358,1.547,0.066,0.021,0.002,388407
20260212_183758,800,0.01,-5.84,7.196,-1.04,0.043,-0.447,-1.483,0.949,-10.087,2.014,0.196,0.325,0.079,388417
20260212_183758,801,0.01,-5.934,7.165,-0.668,0.03,-0.142,-1.447,1.884,-10.865,2.857,0.243,0.54,0.066,388427
20260212_183758,802,0.01,-6.168,6.988,-0.842,0.002,0.001,-1.387,2.344,-10.945,2.31,0.221,0.592,-0.023,388437
20260212_183758,803,0.01,-6.425,6.808,-1.143,-0.023,0.011,-1.335,1.81,-10.787,1.932,0.273,0.341,-0.148,388447
20260212_183758,804,0.01,-6.463,6.603,-0.681,-0.039,-0.003,-1.326,0.256,-9.994,1.259,0.128,-0.062,-0.257,388457
20260212_183758,805,0.01,-6.103,6.51,0.038,0.042,-0.151,-1.377,-0.952,-9.665,-0.229,-0.045,-0.368,-0.268,388467
20260212_183758,806,0.01,-6.278,6.906,0.632,0.076,-0.432,-1.453,-1.675,-9.351,-0.36,-0.082,-0.451,-0.259,388477
20260212_183758,807,0.01,-6.709,6.995,0.126,-0.074,-0.752,-1.542,-1.376,-9.026,-0.708,-0.082,-0.357,-0.221,388487
20260212_183758,808,0.01,-6.633,7.401,0.232,-0.054,-0.863,-1.577,0.028,-9.32,-0.766,0.018,-0.214,-0.142,388497
20260212_183758,809,0.01,-6.566,7.481,-0.395,-0.064,-0.659,-1.55,1.507,-9.557,0.647,0.096,0.093,-0.078,388507
20260212_183758,810,0.01,-6.456,7.431,-0.304,-0.103,-0.23,-1.482,2.734,-10.234,1.168,0.194,0.381,-0.08,388517
20260212_183758,811,0.01,-6.654,7.333,-0.388,-0.112,0.132,-1.393,3.188,-11.003,0.832,0.283,0.323,-0.155,388527
20260212_183758,812,0.01,-6.851,7.14,0.17,-0.135,0.288,-1.315,2.587,-10.704,0.909,0.248,0.087,-0.243,388537
20260212_183758,813,0.01,-7.034,7.019,0.286,-0.102,0.258,-1.269,1.736,-9.748,0.669,0.157,-0.044,-0.254,388547
20260212_183758,814,0.01,-7.207,6.976,0.619,-0.057,0.167,-1.237,0.979,-9.544,0.322,0.155,-0.071,-0.201,388557
20260212_183758,815,0.01,-7.195,6.977,0.784,-0.099,0.014,-1.246,-0.206,-9.52,0.762,0.131,-0.038,-0.172,388567
20260212_183758,816,0.01,-7.555,6.865,-0.136,-0.204,-0.278,-1.268,-1.199,-9.349,0.057,0.113,-0.029,-0.179,388577
20260212_183758,817,0.01,-8.229,6.769,0.181,-0.227,-0.339,-1.247,-0.89,-9.564,-0.788,0.192,-0.105,-0.154,388587
20260212_183758,818,0.01,-8.359,6.724,-0.135,-0.262,-0.122,-1.231,0.343,-9.553,-0.065,0.247,0.021,-0.085,388597
20260212_183758,819,0.01,-8.006,6.674,-0.37,-0.277,-0.042,-1.218,2.294,-9.779,0.517,0.294,0.203,-0.016,388607
20260212_183758,820,0.01,-7.255,6.569,-0.224,-0.248,-0.216,-1.182,3.521,-10.569,1.43,0.384,0.276,-0.017,388617
20260212_183758,821,0.01,-6.567,6.56,0.238,-0.25,-0.358,-1.145,3.735,-10.859,1.717,0.39,0.163,-0.097,388627
20260212_183758,822,0.01,-6.269,6.548,0.242,-0.269,-0.3,-1.115,3.09,-10.635,1.321,0.298,-0.178,-0.175,388637
20260212_183758,823,0.01,-6.217,6.385,0.37,-0.308,0.017,-1.105,1.999,-10.166,1.133,0.198,-0.52,-0.2,388647
20260212_183758,824,0.01,-6.482,6.164,-0.031,-0.356,0.312,-1.111,0.65,-9.672,0.973,0.145,-0.678,-0.176,388657
20260212_183758,825,0.01,-7.147,5.867,0.188,-0.384,0.336,-1.106,-0.292,-9.535,0.536,0.163,-0.637,-0.125,388667
20260212_183758,826,0.01,-7.734,5.751,-0.054,-0.376,0.192,-1.114,-0.865,-9.415,0.431,0.208,-0.496,-0.093,388677
20260212_183758,827,0.01,-8.55,5.775,0.017,-0.382,0.1,-1.121,-0.376,-9.509,0.456,0.269,-0.258,-0.05,388687
20260212_183758,828,0.01,-8.783,5.685,-0.762,-0.394,0.027,-1.114,0.501,-9.527,0.945,0.336,-0.043,-0.005,388697
20260212_183758,829,0.01,-8.827,5.633,-0.786,-0.328,0.053,-1.084,1.754,-9.861,1.487,0.435,0.198,0.036,388707
20260212_183758,830,0.01,-8.76,5.703,-0.828,-0.288,0.157,-1.043,2.609,-10.353,1.779,0.461,0.206,0.022,388717
20260212_183758,831,0.01,-8.607,5.715,-0.43,-0.303,0.174,-0.989,2.648,-10.713,1.926,0.422,-0.011,-0.021,388727
20260212_183758,832,0.01,-8.315,5.708,-0.449,-0.294,0.122,-0.963,2.035,-10.561,1.957,0.345,-0.181,-0.058,388737
20260212_183758,833,0.01,-8.112,5.53,-0.816,-0.306,0.039,-0.969,1.485,-10.12,1.831,0.222,-0.304,-0.075,388747
20260212_183758,834,0.01,-8.162,5.276,-0.778,-0.317,-0.012,-0.979,0.896,-9.855,1.842,0.132,-0.402,-0.088,388757
20260212_183758,835,0.01,-8.008,4.903,-0.659,-0.328,-0.076,-1.015,0.093,-9.752,2.261,0.113,-0.345,-0.093,388767
20260212_183758,836,0.01,-8.372,4.509,-1.053,-0.299,-0.141,-1.04,-0.367,-9.605,1.882,0.129,-0.196,-0.096,388777
20260212_183758,837,0.01,-8.715,4.363,-0.627,-0.202,-0.072,-1.034,0.08,-9.588,2.017,0.193,0.003,-0.056,388787
20260212_183758,838,0.01,-8.728,4.216,-0.83,-0.182,0.022,-1.035,0.832,-9.574,2.572,0.25,0.237,0.007,388797
20260212_183758,839,0.01,-8.703,3.964,-0.901,-0.131,0.05,-1.001,1.766,-10.173,2.451,0.325,0.379,0.027,388807
20260212_183758,840,0.01,-8.693,4.374,-0.897,-0.033,0.151,-0.951,1.847,-10.731,1.905,0.316,0.286,-0.027,388817
20260212_183758,841,0.01,-8.601,4.644,-0.418,-0.042,0.11,-0.917,2.005,-10.405,2.242,0.215,0.055,-0.077,388827
20260212_183758,842,0.01,-8.557,4.783,-0.173,-0.046,0.016,-0.903,1.735,-10.087,1.681,0.113,-0.151,-0.093,388837
20260212_183758,843,0.01,-8.874,4.866,-0.077,-0.075,0.01,-0.923,1.344,-10.101,1.329,0.03,-0.269,-0.098,388847
20260212_183758,844,0.01,-9.205,4.458,0.059,-0.115,-0.031,-0.953,0.971,-9.556,1.413,-0.037,-0.362,-0.112,388857
20260212_183758,845,0.01,-9.196,4.147,0.337,-0.128,-0.129,-0.977,0.847,-9.68,1.238,-0.06,-0.358,-0.131,388867
20260212_183758,846,0.01,-9.071,4.007,-0.41,-0.106,-0.233,-0.981,0.739,-9.754,1.397,-0.021,-0.305,-0.151,388877
20260212_183758,847,0.01,-9.266,3.696,-0.425,-0.091,-0.237,-0.921,0.586,-9.467,1.094,0.014,-0.206,-0.146,388887
20260212_183758,848,0.01,-9.556,3.638,-0.537,-0.062,0.038,-0.842,0.861,-9.489,0.65,0.072,-0.06,-0.088,388897
20260212_183758,849,0.01,-9.781,3.8,0.278,0.028,0.111,-0.77,0.554,-9.881,1.143,0.213,0.128,-0.001,388907
20260212_183758,850,0.01,-9.723,4.015,0.371,0.013,-0.073,-0.722,0.925,-10.337,1.857,0.394,0.336,0.06,388917
20260212_183758,851,0.01,-9.448,4.185,0.368,0.012,-0.282,-0.695,2.039,-10.396,2.486,0.472,0.464,0.046,388927
20260212_183758,852,0.01,-9.273,4.353,0.669,0.008,-0.312,-0.699,2.686,-10.162,1.89,0.351,0.408,-0.016,388937
20260212_183758,853,0.01,-9.206,4.248,0.499,-0.02,-0.293,-0.728,2.152,-10.083,1.503,0.216,0.378,-0.03,388947
20260212_183758,854,0.01,-9.184,4.132,0.424,-0.047,-0.245,-0.755,1.018,-9.691,1.088,0.143,0.241,-0.043,388957
20260212_183758,855,0.01,-9.092,3.831,0.394,-0.103,-0.207,-0.778,0.414,-9.662,1.372,0.104,-0.012,-0.084,388967
20260212_183758,856,0.01,-9.142,3.559,0.245,-0.104,-0.222,-0.783,0.059,-9.667,1.462,0.133,-0.111,-0.077,388977
20260212_183758,857,0.01,-9.326,3.135,-0.105,-0.124,-0.179,-0.785,0.37,-9.638,1.572,0.159,-0.096,-0.073,388987
20260212_183758,858,0.01,-9.02,2.74,-0.281,-0.144,-0.166,-0.779,1.044,-9.734,2.218,0.177,-0.011,-0.064,388997
20260212_183758,859,0.01,-9.072,2.294,0.296,-0.146,-0.362,-0.753,1.808,-9.952,2.376,0.215,0.145,-0.058,389007
20260212_183758,860,0.01,-8.952,2.249,0.098,-0.131,-0.47,-0.729,2.052,-10.234,2.615,0.221,0.204,-0.068,389017
20260212_183758,861,0.01,-8.923,2.392,0.006,-0.125,-0.403,-0.707,1.73,-10.087,2.479,0.193,0.04,-0.075,389027
20260212_183758,862,0.01,-9.076,2.832,-0.097,-0.105,-0.287,-0.68,1.334,-9.953,2.445,0.145,-0.077,-0.058,389037
20260212_183758,863,0.01,-9.209,3.294,0.159,-0.122,-0.132,-0.673,1.271,-9.945,2.322,0.136,-0.12,-0.045,389047
20260212_183758,864,0.01,-9.472,3.558,0.337,-0.12,-0.068,-0.704,1.043,-10.032,2.162,0.141,-0.161,-0.06,389057
20260212_183758,865,0.01,-9.588,3.545,0.426,-0.116,-0.207,-0.752,0.968,-9.99,1.901,0.047,-0.155,-0.082,389067
20260212_183758,866,0.01,-9.447,3.24,0.363,-0.103,-0.394,-0.805,0.833,-9.783,2.231,0.014,-0.118,-0.106,389077
20260212_183758,867,0.01,-9.665,2.92,0.127,-0.057,-0.403,-0.837,0.574,-9.745,2.14,0.036,-0.069,-0.113,389087
20260212_183758,868,0.01,-9.869,2.536,-0.234,-0.031,-0.257,-0.832,0.628,-9.657,2.016,0.066,-0.036,-0.105,389097
20260212_183758,869,0.01,-10.1,2.17,0.184,-0.034,-0.204,-0.787,1.138,-9.599,2.078,0.051,0.013,-0.101,389107
20260212_183758,870,0.01,-9.988,1.911,0.306,-0.016,-0.291,-0.727,1.519,-9.948,1.972,0.046,-0.005,-0.115,389117
20260212_183758,871,0.01,-9.624,1.841,0.318,0.01,-0.412,-0.7,1.613,-9.942,2.206,0.037,-0.026,-0.125,389127
20260212_183758,872,0.01,-9.404,1.746,0.109,0.021,-0.467,-0.673,1.809,-9.675,2.358,0.046,0.009,-0.112,389137
20260212_183758,873,0.01,-9.169,1.815,0.608,0.037,-0.322,-0.633,1.838,-9.917,2.276,0.059,0.026,-0.108,389147
20260212_183758,874,0.01,-9.149,2.088,0.781,0.052,-0.186,-0.622,1.81,-10.19,1.828,0.035,-0.029,-0.122,389157
20260212_183758,875,0.01,-9.169,2.533,1.047,0.056,-0.19,-0.647,1.789,-10.122,1.772,0.007,-0.095,-0.13,389167
20260212_183758,876,0.01,-8.879,2.949,1.238,0.048,-0.258,-0.704,1.482,-9.83,1.496,-0.038,-0.18,-0.135,389177
20260212_183758,877,0.01,-8.917,3.095,0.82,-0.014,-0.291,-0.766,1.037,-9.684,1.279,-0.043,-0.276,-0.144,389187
20260212_183758,878,0.01,-9.443,2.955,0.799,-0.106,-0.108,-0.796,0.952,-9.592,1.474,0.014,-0.242,-0.127,389197
20260212_183758,879,0.01,-9.952,2.717,0.915,-0.177,0.074,-0.797,0.837,-9.588,1.692,0.078,-0.097,-0.107,389207
20260212_183758,880,0.01,-9.766,2.274,0.528,-0.222,-0.011,-0.779,1.061,-9.564,1.649,0.148,0.005,-0.108,389217
20260212_183758,881,0.01,-9.608,1.851,0.784,-0.226,-0.186,-0.757,1.523,-9.598,1.772,0.197,0.081,-0.109,389227
20260212_183758,882,0.01,-9.406,1.768,0.737,-0.251,-0.214,-0.737,2.204,-9.811,1.905,0.205,0.117,-0.089,389237
20260212_183758,883,0.01,-9.254,1.595,0.449,-0.26,-0.124,-0.718,2.424,-10.091,2.014,0.191,0.042,-0.082,389247
20260212_183758,884,0.01,-9.564,1.704,0.681,-0.197,0.098,-0.686,2.267,-10.099,1.787,0.156,-0.114,-0.086,389257
20260212_183758,885,0.01,-9.934,2.065,1.139,-0.161,0.287,-0.668,2.07,-9.814,1.943,0.124,-0.253,-0.074,389267
20260212_183758,886,0.01,-10.433,2.305,0.816,-0.181,0.349,-0.664,1.852,-9.732,1.948,0.133,-0.318,-0.06,389277
20260212_183758,887,0.01,-10.845,2.218,0.461,-0.233,0.363,-0.648,1.619,-10.169,1.963,0.154,-0.341,-0.063,389287
20260212_183758,888,0.01,-10.935,1.86,0.383,-0.278,0.31,-0.619,1.278,-10.039,2.237,0.113,-0.282,-0.078,389297
20260212_183758,889,0.01,-11.018,1.492,0.385,-0.282,0.145,-0.586,1.143,-9.69,2.405,0.111,-0.188,-0.082,389307
20260212_183758,890,0.01,-11.107,1.152,0.171,-0.253,-0.055,-0.556,1.181,-9.575,2.587,0.121,-0.108,-0.077,389317
20260212_183758,891,0.01,-10.765,0.991,0.142,-0.214,-0.25,-0.538,1.379,-9.593,2.92,0.131,-0.035,-0.072,389327
20260212_183758,892,0.01,-10.642,1.049,0.298,-0.205,-0.375,-0.525,1.309,-9.87,2.806,0.129,0.024,-0.066,389337
20260212_183758,893,0.01,-10.344,1.19,0.488,-0.196,-0.394,-0.506,1.371,-10.031,2.466,0.078,0.012,-0.07,389347
20260212_183758,894,0.01,-9.763,1.206,-0.048,-0.157,-0.437,-0.497,1.568,-9.793,2.581,0.036,-0.027,-0.075,389357
20260212_183758,895,0.01,-9.612,1.237,-0.086,-0.059,-0.407,-0.478,1.775,-9.691,2.699,0.036,-0.004,-0.057,389367
20260212_183758,896,0.01,-9.819,1.283,0.531,0.0,-0.221,-0.449,1.982,-9.995,2.455,0.032,-0.004,-0.041,389377
20260212_183758,897,0.01,-9.721,1.219,0.823,-0.017,-0.066,-0.424,2.002,-10.034,2.451,0.003,-0.068,-0.045,389387
20260212_183758,898,0.01,-9.805,0.98,0.658,-0.043,-0.034,-0.417,1.92,-9.901,2.398,-0.002,-0.092,-0.059,389397
20260212_183758,899,0.01,-10.02,0.904,0.424,-0.029,0.03,-0.428,1.717,-9.9,2.463,0.001,-0.086,-0.066,389407
20260212_183758,900,0.01,-10.085,0.914,0.337,-0.001,0.07,-0.445,1.345,-9.814,2.46,-0.016,-0.079,-0.059,389417
20260212_183758,901,0.01,-10.164,1.021,0.501,0.014,0.092,-0.446,1.091,-9.599,2.405,-0.027,-0.057,-0.042,389427
20260212_183758,902,0.01,-10.111,1.162,0.64,0.017,0.068,-0.451,1.317,-9.409,2.253,-0.022,-0.006,-0.024,389437
20260212_183758,903,0.01,-10.452,1.163,0.331,0.036,-0.004,-0.465,1.857,-9.671,2.136,-0.012,0.014,0.008,389447
20260212_183758,904,0.01,-10.202,1.302,0.695,0.044,0.021,-0.452,2.358,-9.936,2.097,-0.011,-0.009,0.036,389457
20260212_183758,905,0.01,-10.019,1.235,0.457,0.041,0.047,-0.423,2.544,-10.1,1.857,-0.032,-0.057,0.023,389467
20260212_183758,906,0.01,-10.223,1.296,0.796,0.089,0.206,-0.368,2.266,-10.177,1.671,-0.055,-0.152,-0.001,389477
20260212_183758,907,0.01,-10.55,1.534,1.134,0.075,0.336,-0.312,1.828,-9.795,1.56,-0.074,-0.232,-0.003,389487
20260212_183758,908,0.01,-10.764,1.326,1.004,-0.006,0.277,-0.274,1.773,-9.553,1.533,-0.04,-0.22,0.012,389497
20260212_183758,909,0.01,-10.838,1.095,1.092,-0.043,0.181,-0.257,1.851,-9.802,1.688,-0.007,-0.167,0.026,389507
20260212_183758,910,0.01,-10.67,1.03,0.962,-0.057,0.035,-0.255,1.723,-9.732,1.862,-0.013,-0.145,0.018,389517
20260212_183758,911,0.01,-10.5,1.005,0.628,-0.058,-0.136,-0.267,1.663,-9.576,1.863,0.003,-0.116,0.02,389527
20260212_183758,912,0.01,-10.422,1.053,0.93,-0.074,-0.321,-0.264,1.762,-9.553,2.091,0.034,-0.079,0.045,389537
20260212_183758,913,0.01,-10.213,1.011,0.82,-0.094,-0.381,-0.243,1.828,-9.708,2.25,0.057,-0.04,0.061,389547
20260212_183758,914,0.01,-9.793,0.745,0.836,-0.091,-0.412,-0.207,1.424,-9.949,2.201,0.047,-0.028,0.056,389557
20260212_183758,915,0.01,-9.516,0.536,0.747,-0.08,-0.427,-0.184,1.371,-9.868,1.987,0.027,-0.002,0.051,389567
20260212_183758,916,0.01,-9.476,0.292,0.797,-0.071,-0.367,-0.177,1.297,-9.595,2.223,0.009,-0.008,0.048,389577
20260212_183758,917,0.01,-9.611,-0.036,0.38,-0.064,-0.268,-0.212,1.324,-9.76,2.292,0.035,0.0,0.049,389587
20260212_183758,918,0.01,-9.783,-0.325,0.079,-0.094,-0.082,-0.232,1.223,-9.899,2.31,0.037,-0.0,0.038,389597
20260212_183758,919,0.01,-9.887,-0.334,0.269,-0.007,0.045,-0.242,1.36,-9.75,2.371,0.049,-0.004,0.026,389607
20260212_183758,920,0.01,-10.056,-0.126,0.47,0.029,0.119,-0.243,1.56,-9.736,2.615,0.067,0.019,0.025,389617
20260212_183758,921,0.01,-10.455,0.071,0.83,0.029,0.114,-0.232,1.607,-9.785,2.575,0.063,0.03,0.024,389627
20260212_183758,922,0.01,-10.589,0.301,0.43,0.036,0.059,-0.208,1.651,-9.896,2.605,0.037,0.014,0.024,389637
20260212_183758,923,0.01,-10.479,0.517,0.585,0.034,-0.009,-0.173,1.73,-9.954,2.582,0.002,-0.017,0.031,389647
20260212_183758,924,0.01,-10.465,0.665,0.45,0.02,-0.025,-0.146,1.591,-9.918,2.573,-0.03,-0.062,0.022,389657
20260212_183758,925,0.01,-10.561,0.739,0.457,-0.023,-0.037,-0.126,1.591,-9.82,2.364,-0.058,-0.097,0.012,389667
20260212_183758,926,0.01,-10.455,0.464,0.179,-0.07,-0.163,-0.114,1.506,-9.655,2.426,-0.079,-0.111,0.017,389677
20260212_183758,927,0.01,-10.137,0.159,0.229,-0.008,-0.27,-0.105,1.504,-9.687,2.365,-0.075,-0.093,0.025,389687
20260212_183758,928,0.01,-10.1,0.298,0.313,0.094,-0.211,-0.083,1.474,-9.875,2.179,-0.07,-0.088,0.027,389697
20260212_183758,929,0.01,-10.068,0.403,0.877,0.122,-0.042,-0.046,1.603,-9.683,2.259,-0.069,-0.091,0.038,389707
20260212_183758,930,0.01,-10.472,0.504,0.747,0.137,0.1,-0.018,1.723,-9.59,2.343,-0.04,-0.055,0.06,389717
20260212_183758,931,0.01,-10.698,0.796,0.7,0.128,0.235,-0.004,2.033,-9.872,2.303,-0.018,0.005,0.078,389727
20260212_183758,932,0.01,-10.871,0.796,1.065,0.082,0.206,0.014,2.158,-10.123,2.173,-0.03,-0.007,0.079,389737
20260212_183758,933,0.01,-10.981,0.843,0.787,0.076,0.137,0.042,2.087,-10.099,2.094,-0.071,-0.069,0.059,389747
20260212_183758,934,0.01,-11.024,0.81,0.846,0.057,0.126,0.086,1.968,-9.913,2.008,-0.105,-0.12,0.048,389757
20260212_183758,935,0.01,-11.086,0.67,0.725,0.01,0.1,0.139,1.783,-9.788,2.042,-0.126,-0.148,0.044,389767
20260212_183758,936,0.01,-11.087,0.536,0.875,-0.035,0.023,0.192,1.381,-9.935,1.875,-0.13,-0.188,0.037,389777
20260212_183758,937,0.01,-11.124,0.249,0.445,-0.007,-0.135,0.236,0.969,-9.686,1.693,-0.141,-0.214,0.027,389787
20260212_183758,938,0.01,-10.768,-0.049,0.408,0.066,-0.195,0.291,1.019,-9.425,1.797,-0.131,-0.159,0.048,389797
20260212_183758,939,0.01,-10.477,-0.036,0.989,0.102,-0.13,0.35,1.249,-9.567,2.048,-0.083,-0.063,0.077,389807
20260212_183758,940,0.01,-10.954,0.251,0.73,0.116,-0.01,0.397,1.615,-9.884,2.085,-0.032,0.015,0.085,389817
20260212_183758,941,0.01,-10.873,0.441,0.797,0.113,0.164,0.444,1.828,-10.0,2.252,-0.012,0.064,0.086,389827
20260212_183758,942,0.01,-10.824,0.455,0.555,0.065,0.101,0.487,1.965,-10.05,2.361,-0.018,0.091,0.08,389837
20260212_183758,943,0.01,-10.837,0.579,0.531,0.014,0.098,0.529,1.694,-10.126,2.274,-0.034,0.04,0.056,389847
20260212_183758,944,0.01,-10.648,0.621,0.689,-0.021,0.14,0.565,1.513,-10.024,2.155,-0.083,-0.022,0.039,389857
20260212_183758,945,0.01,-10.476,0.485,0.41,-0.016,0.151,0.592,1.521,-9.815,2.119,-0.145,-0.102,0.035,389867
20260212_183758,946,0.01,-10.465,0.479,0.242,0.08,0.217,0.634,1.674,-9.775,2.143,-0.147,-0.164,0.035,389877
20260212_183758,947,0.01,-10.583,0.784,0.441,0.13,0.272,0.688,1.675,-9.829,2.314,-0.145,-0.143,0.046,389887
20260212_183758,948,0.01,-10.848,0.802,0.481,0.11,0.248,0.733,1.5,-9.857,2.2,-0.137,-0.111,0.049,389897
20260212_183758,949,0.01,-10.874,1.121,0.185,0.136,0.296,0.791,1.251,-9.899,2.008,-0.132,-0.134,0.036,389907
20260212_183758,950,0.01,-10.672,1.278,0.329,0.094,0.323,0.842,1.115,-9.826,2.048,-0.137,-0.109,0.042,389917
20260212_183758,951,0.01,-10.739,1.324,0.506,0.053,0.272,0.885,1.367,-9.674,1.954,-0.13,-0.043,0.052,389927
20260212_183758,952,0.01,-10.763,1.306,0.452,0.014,0.295,0.92,1.919,-9.899,2.041,-0.099,0.003,0.062,389937
20260212_183758,953,0.01,-10.685,1.255,0.4,-0.006,0.274,0.948,2.16,-10.208,2.103,-0.103,0.032,0.072,389947
20260212_183758,954,0.01,-10.451,1.164,0.232,0.03,0.308,0.976,2.189,-10.246,1.9,-0.141,-0.03,0.058,389957
20260212_183758,955,0.01,-10.196,1.346,0.209,0.113,0.344,1.007,1.967,-10.099,1.742,-0.192,-0.165,0.024,389967
20260212_183758,956,0.01,-10.16,1.691,0.714,0.156,0.257,1.034,1.522,-9.898,1.63,-0.225,-0.27,0.006,389977
20260212_183758,957,0.01,-10.168,2.077,0.684,0.12,0.189,1.057,1.222,-9.661,1.407,-0.23,-0.316,0.019,389987
20260212_183758,958,0.01,-10.289,2.227,0.656,0.023,0.128,1.088,1.226,-9.571,1.388,-0.211,-0.308,0.048,389997
20260212_183758,959,0.01,-10.238,2.087,0.378,-0.023,0.082,1.128,1.21,-9.778,1.419,-0.183,-0.244,0.065,390007
20260212_183758,960,0.01,-10.146,2.045,0.768,0.014,0.106,1.163,1.138,-9.876,1.364,-0.152,-0.15,0.065,390017
20260212_183758,961,0.01,-9.927,2.094,0.309,0.043,0.214,1.187,1.198,-9.913,1.134,-0.123,-0.114,0.061,390027
20260212_183758,962,0.01,-9.69,2.137,0.414,0.049,0.348,1.202,1.304,-9.802,1.224,-0.117,-0.137,0.061,390037
20260212_183758,963,0.01,-9.528,2.116,0.12,0.051,0.374,1.217,1.492,-9.762,1.481,-0.086,-0.099,0.07,390047
20260212_183758,964,0.01,-9.649,2.137,-0.014,0.033,0.355,1.232,1.64,-9.918,1.676,-0.059,-0.033,0.079,390057
20260212_183758,965,0.01,-9.577,2.11,0.23,-0.002,0.316,1.24,1.522,-10.119,1.732,-0.072,-0.026,0.076,390067
20260212_183758,966,0.01,-9.222,2.149,0.159,-0.044,0.301,1.238,1.37,-10.15,1.786,-0.103,-0.077,0.064,390077
20260212_183758,967,0.01,-9.112,2.206,0.237,-0.068,0.246,1.234,1.088,-9.736,1.898,-0.162,-0.109,0.046,390087
20260212_183758,968,0.01,-9.2,2.368,-0.329,-0.071,0.24,1.232,1.074,-9.656,1.704,-0.145,-0.14,0.06,390097
20260212_183758,969,0.01,-9.257,2.667,0.146,-0.093,0.282,1.23,1.213,-9.775,1.781,-0.117,-0.15,0.081,390107
20260212_183758,970,0.01,-9.4,2.678,-0.543,-0.125,0.302,1.235,1.464,-9.995,1.856,-0.111,-0.107,0.089,390117
20260212_183758,971,0.01,-9.38,2.862,-0.636,-0.078,0.429,1.255,1.408,-10.196,2.053,-0.113,-0.071,0.08,390127
20260212_183758,972,0.01,-9.343,3.259,-0.135,-0.066,0.452,1.282,1.267,-10.001,1.718,-0.149,-0.093,0.066,390137
20260212_183758,973,0.01,-9.246,3.23,-0.558,-0.129,0.299,1.294,1.35,-9.685,1.732,-0.152,-0.15,0.061,390147
20260212_183758,974,0.01,-9.072,3.368,-0.219,-0.061,0.249,1.321,1.457,-9.696,1.746,-0.145,-0.195,0.072,390157
