squat_id,percent,knee_angle_norm,hip_angle_norm,trunk_angle_norm
4.0,74.0,74.65806097912346,87.30207114253409,50.009578472387794
4.0,75.0,77.81343997062623,85.21230104089155,49.31305695580747
4.0,76.0,81.54735506055076,82.67217823112314,48.5687164809197
4.0,77.0,85.55156518540953,79.96392071606938,47.611982183524
4.0,78.0,90.65254507921333,76.62109864176833,46.65611528004047
4.0,79.0,95.03951216198175,73.6508701250964,45.56888053318661
4.0,80.0,98.86409202028945,70.73798742990098,44.38168248886633
4.0,81.0,102.25467241051537,67.86065489962854,43.08038619980583
4.0,82.0,105.28419847634973,65.0586958589874,41.767526015734525
4.0,83.0,107.92393789102111,62.33550813433469,40.42442927309702
4.0,84.0,110.34256784227878,59.50510593058096,38.88703835232573
4.0,85.0,113.04216564191938,56.25257048581682,37.19252404728983
4.0,86.0,115.80727108300069,53.099948138762116,35.37871518280763
4.0,87.0,118.48884377701081,49.90811415934891,33.43504648687321
4.0,88.0,121.5926932128942,46.48703211825655,31.293595320318893
4.0,89.0,124.86392970141274,42.86751744421922,28.881606188722728
4.0,90.0,128.6229896465168,39.127785049353605,26.354052166432577
4.0,91.0,132.44622404690176,35.6019216337883,23.711913233373405
4.0,92.0,136.55698885904545,32.03252200482047,20.849833495500544
4.0,93.0,140.55180561824014,28.586341865656,18.004232273430567
4.0,94.0,144.24686983901876,25.35403181413569,15.287024170575458
4.0,95.0,147.63120965227142,22.307815277377895,12.697517084742348
4.0,96.0,150.78110960810395,19.38070354205229,10.289583533566969
4.0,97.0,153.88443783222314,16.505911535012473,8.10319213502973
4.0,98.0,157.00846081884853,13.703501248922764,6.070722509276975
4.0,99.0,160.2691651820256,10.96301226887623,4.168909513197477
4.0,100.0,163.15547688835807,8.36950372424045,2.885047703767087
5.0,0.0,156.71878005793536,8.855460743406931,2.140336561298965
5.0,1.0,153.56524856145793,10.819150356535784,2.7375713743069965
5.0,2.0,150.3800773478915,12.860021353565267,3.56894078409877
5.0,3.0,147.15297650924478,15.00317475979045,4.71059033431842
5.0,4.0,144.1806114505081,17.155063659571375,6.086978367095092
5.0,5.0,141.1430549438812,19.391344687280604,7.5643118699556
5.0,6.0,137.7726949238176,21.88662739558669,9.23760028268871
5.0,7.0,134.54703460806354,24.32998367004964,10.954553067610705
5.0,8.0,131.39634602570882,26.74668052800589,12.695529654787503
5.0,9.0,128.32383427138447,29.139512204559388,14.484073285129643
5.0,10.0,125.59688556456899,31.421795397537345,16.201434114256553
5.0,11.0,123.2365047179541,33.58681049323224,17.84328534444731
5.0,12.0,121.20705604871861,35.47965430319431,19.227705940593694
5.0,13.0,119.26346701551736,37.30475703859682,20.542396368502786
5.0,14.0,117.45013203399803,39.02950830992844,21.748829928678244
5.0,15.0,115.97431435548937,40.57039954406746,22.837699506330964
5.0,16.0,114.71458766190908,41.98809430911214,23.856412068972727
5.0,17.0,113.93419000609654,43.11544908301739,24.735417304490518
5.0,18.0,112.8600983822891,44.22847729544564,25.6013694850295
5.0,19.0,111.53626347231707,45.32932288605456,26.45622197269038
5.0,20.0,110.33323452230292,46.29837044720597,27.234141191270012
5.0,21.0,109.2698232467098,47.20507281483582,27.973322824747232
5.0,22.0,108.4098467836196,48.02447369245205,28.658035021678273
5.0,23.0,107.55969352805656,48.98127594408781,29.357802081672098
5.0,24.0,106.72745110400929,49.97235661464411,30.06201015381469
5.0,25.0,105.95128761232303,50.94945728110224,30.767216107021984
5.0,26.0,105.19947642368811,52.01175604121683,31.455474631079902
5.0,27.0,104.4641649123086,53.133087857071466,32.13352982842788
